Location,Score,TimeFrame,DataFormat,Data
FOWLER R-4J,Writing,2014,Percent,0.48649
FRENCHMAN RE-3,Writing,2014,Percent,0.5625
GARFIELD 16,Writing,2014,Percent,0.41333
GARFIELD RE-2,Writing,2014,Percent,0.52493
GENOA-HUGO C113,Writing,2014,Percent,LNE
GILPIN COUNTY RE-1,Writing,2014,Percent,0.51515
GREELEY 6,Math,2008,Percent,0.281
GUNNISON WATERSHED RE1J,Math,2008,Percent,0.423
HANOVER 28,Math,2008,Percent,0.471
HARRISON 2,Math,2008,Percent,0.301
HAXTUN RE-2J,Math,2008,Percent,0.4
HAYDEN RE-1,Math,2008,Percent,0.484
HINSDALE COUNTY RE 1,Math,2008,Percent,N/A
HI-PLAINS R-23,Math,2008,Percent,N/A
HOEHNE REORGANIZED 3,Math,2008,Percent,0.5
HOLLY RE-3,Math,2008,Percent,0.696
HOLYOKE RE-1J,Math,2008,Percent,0.417
HUERFANO RE-1,Math,2008,Percent,0.368
IDALIA SCHOOL DISTRICT RJ-3,Math,2008,Percent,N/A
IGNACIO 11 JT,Math,2008,Percent,0.154
JEFFERSON COUNTY R-1,Math,2008,Percent,0.562
JOHNSTOWN-MILLIKEN RE-5J,Math,2008,Percent,0.475
JULESBURG RE-1,Math,2008,Percent,0.571
KARVAL RE-23,Math,2008,Percent,0.261
KEENESBURG RE-3(J),Math,2008,Percent,0.38
KIM REORGANIZED 88,Math,2008,Percent,N/A
KIOWA C-2,Math,2008,Percent,0.615
KIT CARSON R-1,Math,2008,Percent,N/A
LA VETA RE-2,Math,2008,Percent,0.536
LAKE COUNTY R-1,Math,2008,Percent,0.306
LAMAR RE-2,Math,2008,Percent,0.288
LAS ANIMAS RE-1,Math,2008,Percent,0.219
LEWIS-PALMER 38,Math,2008,Percent,0.757
LIBERTY SCHOOL DISTRICT J-4,Math,2008,Percent,N/A
LIMON RE-4J,Math,2008,Percent,0.54
LITTLETON 6,Math,2008,Percent,0.576
LONE STAR 101,Math,2008,Percent,N/A
MANCOS RE-6,Math,2008,Percent,0.5
MANITOU SPRINGS 14,Math,2008,Percent,0.513
MANZANOLA 3J,Math,2008,Percent,0.222
MAPLETON 1,Math,2008,Percent,0.18
MC CLAVE RE-2,Math,2008,Percent,0.4
MEEKER RE1,Math,2008,Percent,0.432
MESA COUNTY VALLEY 51,Math,2008,Percent,0.4
MIAMI/YODER 60 JT,Math,2008,Percent,0.222
MOFFAT 2,Math,2008,Percent,N/A
MOFFAT COUNTY RE:NO 1,Math,2008,Percent,0.449
MONTE VISTA C-8,Math,2008,Percent,0.376
MONTEZUMA-CORTEZ RE-1,Math,2008,Percent,0.302
MONTROSE COUNTY RE-1J,Math,2008,Percent,0.421
MOUNTAIN VALLEY RE 1,Math,2008,Percent,N/A
NORTH CONEJOS RE-1J,Math,2008,Percent,0.597
NORTH PARK R-1,Math,2008,Percent,0.5
NORTHGLENN-THORNTON 12,Math,2008,Percent,0.392
NORWOOD R-2J,Math,2008,Percent,0.412
OTIS R-3,Math,2008,Percent,0.6
OURAY R-1,Math,2008,Percent,0.391
PARK (ESTES PARK) R-3,Math,2008,Percent,0.528
PARK COUNTY RE-2,Math,2008,Percent,0.474
PAWNEE RE-12,Math,2008,Percent,N/A
PEYTON 23 JT,Math,2008,Percent,0.476
PLAINVIEW RE-2,Math,2008,Percent,N/A
PLATEAU RE-5,Math,2008,Percent,N/A
PLATEAU VALLEY 50,Math,2008,Percent,0.357
PLATTE CANYON 1,Math,2008,Percent,0.528
PLATTE VALLEY RE-3,Math,2008,Percent,N/A
PLATTE VALLEY RE-7,Math,2008,Percent,0.455
POUDRE R-1,Math,2008,Percent,0.566
PRAIRIE RE-11,Math,2008,Percent,N/A
PRIMERO REORGANIZED 2,Math,2008,Percent,0.211
PRITCHETT RE-3,Math,2008,Percent,N/A
PUEBLO CITY 60,Math,2008,Percent,0.253
PUEBLO COUNTY RURAL 70,Math,2008,Percent,0.441
RANGELY RE-4,Math,2008,Percent,0.444
RIDGWAY R-2,Math,2008,Percent,0.826
ROARING FORK RE-1,Math,2008,Percent,0.411
ROCKY FORD R-2,Math,2008,Percent,0.2
SALIDA R-32,Math,2008,Percent,0.449
SANFORD 6J,Math,2008,Percent,0.632
SANGRE DE CRISTO RE-22J,Math,2008,Percent,0.423
SARGENT RE-33J,Math,2008,Percent,0.452
SHERIDAN 2,Math,2008,Percent,0.167
SIERRA GRANDE R-30,Math,2008,Percent,0.286
SILVERTON 1,Math,2008,Percent,N/A
SOUTH CONEJOS RE-10,Math,2008,Percent,0.24
SOUTH ROUTT RE 3,Math,2008,Percent,0.524
SPRINGFIELD RE-4,Math,2008,Percent,0.579
ST VRAIN VALLEY RE 1J,Math,2008,Percent,0.572
STEAMBOAT SPRINGS RE-2,Math,2008,Percent,0.796
STRASBURG 31J,Math,2008,Percent,0.326
STRATTON R-4,Math,2008,Percent,0.563
SUMMIT RE-1,Math,2008,Percent,0.494
SWINK 33,Math,2008,Percent,0.543
TELLURIDE R-1,Math,2008,Percent,0.634
THOMPSON R-2J,Math,2008,Percent,0.516
TRINIDAD 1,Math,2008,Percent,0.282
VALLEY RE-1,Math,2008,Percent,0.418
VILAS RE-5,Math,2008,Percent,0.097
WALSH RE-1,Math,2008,Percent,N/A
WELD COUNTY RE-1,Math,2008,Percent,0.504
WELD COUNTY S/D RE-8,Math,2008,Percent,0.248
WELDON VALLEY RE-20(J),Math,2008,Percent,N/A
WEST END RE-2,Math,2008,Percent,0.5
GREELEY 6,Math,2009,Percent,0.279
GUNNISON WATERSHED RE1J,Math,2009,Percent,0.541
HANOVER 28,Math,2009,Percent,0.278
HARRISON 2,Math,2009,Percent,0.359
HAXTUN RE-2J,Math,2009,Percent,0.389
HAYDEN RE-1,Math,2009,Percent,0.514
HINSDALE COUNTY RE 1,Math,2009,Percent,N/A
HI-PLAINS R-23,Math,2009,Percent,N/A
HOEHNE REORGANIZED 3,Math,2009,Percent,0.452
HOLLY RE-3,Math,2009,Percent,0.611
HOLYOKE RE-1J,Math,2009,Percent,0.375
HUERFANO RE-1,Math,2009,Percent,0.25
IDALIA SCHOOL DISTRICT RJ-3,Math,2009,Percent,N/A
IGNACIO 11 JT,Math,2009,Percent,0.213
JEFFERSON COUNTY R-1,Math,2009,Percent,0.605
JOHNSTOWN-MILLIKEN RE-5J,Math,2009,Percent,0.431
JULESBURG RE-1,Math,2009,Percent,0.64
KARVAL RE-23,Math,2009,Percent,0.188
KEENESBURG RE-3(J),Math,2009,Percent,0.521
KIM REORGANIZED 88,Math,2009,Percent,N/A
KIOWA C-2,Math,2009,Percent,0.394
KIT CARSON R-1,Math,2009,Percent,N/A
LA VETA RE-2,Math,2009,Percent,0.333
LAKE COUNTY R-1,Math,2009,Percent,0.254
LAMAR RE-2,Math,2009,Percent,0.468
LAS ANIMAS RE-1,Math,2009,Percent,0.306
LEWIS-PALMER 38,Math,2009,Percent,0.763
LIBERTY SCHOOL DISTRICT J-4,Math,2009,Percent,N/A
LIMON RE-4J,Math,2009,Percent,0.676
LITTLETON 6,Math,2009,Percent,0.665
LONE STAR 101,Math,2009,Percent,N/A
MANCOS RE-6,Math,2009,Percent,0.5
MANITOU SPRINGS 14,Math,2009,Percent,0.587
MANZANOLA 3J,Math,2009,Percent,N/A
MAPLETON 1,Math,2009,Percent,0.217
MC CLAVE RE-2,Math,2009,Percent,0.563
MEEKER RE1,Math,2009,Percent,0.389
MESA COUNTY VALLEY 51,Math,2009,Percent,0.473
MIAMI/YODER 60 JT,Math,2009,Percent,0.267
MOFFAT 2,Math,2009,Percent,N/A
MOFFAT COUNTY RE:NO 1,Math,2009,Percent,0.449
MONTE VISTA C-8,Math,2009,Percent,0.329
MONTEZUMA-CORTEZ RE-1,Math,2009,Percent,0.249
MONTROSE COUNTY RE-1J,Math,2009,Percent,0.432
MOUNTAIN VALLEY RE 1,Math,2009,Percent,N/A
NORTH CONEJOS RE-1J,Math,2009,Percent,0.543
NORTH PARK R-1,Math,2009,Percent,N/A
NORTHGLENN-THORNTON 12,Math,2009,Percent,0.441
NORWOOD R-2J,Math,2009,Percent,0.478
OTIS R-3,Math,2009,Percent,N/A
OURAY R-1,Math,2009,Percent,N/A
PARK (ESTES PARK) R-3,Math,2009,Percent,0.628
PARK COUNTY RE-2,Math,2009,Percent,0.489
PAWNEE RE-12,Math,2009,Percent,N/A
PEYTON 23 JT,Math,2009,Percent,0.6
PLAINVIEW RE-2,Math,2009,Percent,N/A
PLATEAU RE-5,Math,2009,Percent,N/A
PLATEAU VALLEY 50,Math,2009,Percent,0.364
PLATTE CANYON 1,Math,2009,Percent,0.615
PLATTE VALLEY RE-3,Math,2009,Percent,N/A
PLATTE VALLEY RE-7,Math,2009,Percent,0.439
POUDRE R-1,Math,2009,Percent,0.593
PRAIRIE RE-11,Math,2009,Percent,N/A
PRIMERO REORGANIZED 2,Math,2009,Percent,0.526
PRITCHETT RE-3,Math,2009,Percent,N/A
PUEBLO CITY 60,Math,2009,Percent,0.316
PUEBLO COUNTY RURAL 70,Math,2009,Percent,0.51
RANGELY RE-4,Math,2009,Percent,0.441
RIDGWAY R-2,Math,2009,Percent,0.586
ROARING FORK RE-1,Math,2009,Percent,0.411
ROCKY FORD R-2,Math,2009,Percent,0.069
SALIDA R-32,Math,2009,Percent,0.595
SANFORD 6J,Math,2009,Percent,0.6
SANGRE DE CRISTO RE-22J,Math,2009,Percent,0.269
SARGENT RE-33J,Math,2009,Percent,0.353
SHERIDAN 2,Math,2009,Percent,0.196
SIERRA GRANDE R-30,Math,2009,Percent,0.476
SILVERTON 1,Math,2009,Percent,N/A
SOUTH CONEJOS RE-10,Math,2009,Percent,0.125
SOUTH ROUTT RE 3,Math,2009,Percent,0.63
SPRINGFIELD RE-4,Math,2009,Percent,0.417
ST VRAIN VALLEY RE 1J,Math,2009,Percent,0.57
STEAMBOAT SPRINGS RE-2,Math,2009,Percent,0.728
STRASBURG 31J,Math,2009,Percent,0.41
STRATTON R-4,Math,2009,Percent,N/A
SUMMIT RE-1,Math,2009,Percent,0.438
SWINK 33,Math,2009,Percent,0.519
TELLURIDE R-1,Math,2009,Percent,0.706
THOMPSON R-2J,Math,2009,Percent,0.545
TRINIDAD 1,Math,2009,Percent,0.427
VALLEY RE-1,Math,2009,Percent,0.409
VILAS RE-5,Math,2009,Percent,0.074
WALSH RE-1,Math,2009,Percent,N/A
WELD COUNTY RE-1,Math,2009,Percent,0.345
WELD COUNTY S/D RE-8,Math,2009,Percent,0.359
WELDON VALLEY RE-20(J),Math,2009,Percent,0.611
WEST END RE-2,Math,2009,Percent,0.212
GREELEY 6,Math,2010,Percent,0.255
GUNNISON WATERSHED RE1J,Math,2010,Percent,0.585
HANOVER 28,Math,2010,Percent,0.333
HARRISON 2,Math,2010,Percent,0.409
HAXTUN RE-2J,Math,2010,Percent,0.321
HAYDEN RE-1,Math,2010,Percent,0.31
HINSDALE COUNTY RE 1,Math,2010,Percent,N/A
HI-PLAINS R-23,Math,2010,Percent,N/A
HOEHNE REORGANIZED 3,Math,2010,Percent,0.486
HOLLY RE-3,Math,2010,Percent,0.524
HOLYOKE RE-1J,Math,2010,Percent,0.529
HUERFANO RE-1,Math,2010,Percent,0.256
IDALIA SCHOOL DISTRICT RJ-3,Math,2010,Percent,N/A
IGNACIO 11 JT,Math,2010,Percent,0.28
JEFFERSON COUNTY R-1,Math,2010,Percent,0.581
JOHNSTOWN-MILLIKEN RE-5J,Math,2010,Percent,0.493
JULESBURG RE-1,Math,2010,Percent,N/A
KARVAL RE-23,Math,2010,Percent,0.087
KEENESBURG RE-3(J),Math,2010,Percent,0.549
KIM REORGANIZED 88,Math,2010,Percent,N/A
KIOWA C-2,Math,2010,Percent,0.639
KIT CARSON R-1,Math,2010,Percent,N/A
LA VETA RE-2,Math,2010,Percent,0.294
LAKE COUNTY R-1,Math,2010,Percent,0.313
LAMAR RE-2,Math,2010,Percent,0.518
LAS ANIMAS RE-1,Math,2010,Percent,0.387
LEWIS-PALMER 38,Math,2010,Percent,0.749
LIBERTY SCHOOL DISTRICT J-4,Math,2010,Percent,N/A
LIMON RE-4J,Math,2010,Percent,0.711
LITTLETON 6,Math,2010,Percent,0.655
LONE STAR 101,Math,2010,Percent,N/A
MANCOS RE-6,Math,2010,Percent,0.607
MANITOU SPRINGS 14,Math,2010,Percent,0.479
MANZANOLA 3J,Math,2010,Percent,0.364
MAPLETON 1,Math,2010,Percent,0.205
MC CLAVE RE-2,Math,2010,Percent,0.333
MEEKER RE1,Math,2010,Percent,0.31
MESA COUNTY VALLEY 51,Math,2010,Percent,0.461
MIAMI/YODER 60 JT,Math,2010,Percent,0.619
MOFFAT 2,Math,2010,Percent,0.313
MOFFAT COUNTY RE:NO 1,Math,2010,Percent,0.434
MONTE VISTA C-8,Math,2010,Percent,0.338
MONTEZUMA-CORTEZ RE-1,Math,2010,Percent,0.363
MONTROSE COUNTY RE-1J,Math,2010,Percent,0.371
MOUNTAIN VALLEY RE 1,Math,2010,Percent,N/A
NORTH CONEJOS RE-1J,Math,2010,Percent,0.444
NORTH PARK R-1,Math,2010,Percent,N/A
NORTHGLENN-THORNTON 12,Math,2010,Percent,0.419
NORWOOD R-2J,Math,2010,Percent,N/A
OTIS R-3,Math,2010,Percent,N/A
OURAY R-1,Math,2010,Percent,0.875
PARK (ESTES PARK) R-3,Math,2010,Percent,0.642
PARK COUNTY RE-2,Math,2010,Percent,0.69
PAWNEE RE-12,Math,2010,Percent,N/A
PEYTON 23 JT,Math,2010,Percent,0.545
PLAINVIEW RE-2,Math,2010,Percent,N/A
PLATEAU RE-5,Math,2010,Percent,N/A
PLATEAU VALLEY 50,Math,2010,Percent,0.455
PLATTE CANYON 1,Math,2010,Percent,0.783
PLATTE VALLEY RE-3,Math,2010,Percent,N/A
PLATTE VALLEY RE-7,Math,2010,Percent,0.356
POUDRE R-1,Math,2010,Percent,0.631
PRAIRIE RE-11,Math,2010,Percent,N/A
PRIMERO REORGANIZED 2,Math,2010,Percent,N/A
PRITCHETT RE-3,Math,2010,Percent,N/A
PUEBLO CITY 60,Math,2010,Percent,0.293
PUEBLO COUNTY RURAL 70,Math,2010,Percent,0.501
RANGELY RE-4,Math,2010,Percent,0.361
RIDGWAY R-2,Math,2010,Percent,0.773
ROARING FORK RE-1,Math,2010,Percent,0.491
ROCKY FORD R-2,Math,2010,Percent,0.196
SALIDA R-32,Math,2010,Percent,0.5
SANFORD 6J,Math,2010,Percent,N/A
SANGRE DE CRISTO RE-22J,Math,2010,Percent,0.583
SARGENT RE-33J,Math,2010,Percent,0.667
SHERIDAN 2,Math,2010,Percent,0.186
SIERRA GRANDE R-30,Math,2010,Percent,0.281
SILVERTON 1,Math,2010,Percent,N/A
SOUTH CONEJOS RE-10,Math,2010,Percent,0.296
SOUTH ROUTT RE 3,Math,2010,Percent,0.444
SPRINGFIELD RE-4,Math,2010,Percent,0.577
ST VRAIN VALLEY RE 1J,Math,2010,Percent,0.578
STEAMBOAT SPRINGS RE-2,Math,2010,Percent,0.791
STRASBURG 31J,Math,2010,Percent,0.47
STRATTON R-4,Math,2010,Percent,N/A
SUMMIT RE-1,Math,2010,Percent,0.571
SWINK 33,Math,2010,Percent,0.375
TELLURIDE R-1,Math,2010,Percent,0.727
THOMPSON R-2J,Math,2010,Percent,0.533
TRINIDAD 1,Math,2010,Percent,0.316
VALLEY RE-1,Math,2010,Percent,0.462
VILAS RE-5,Math,2010,Percent,0.267
WALSH RE-1,Math,2010,Percent,N/A
WELD COUNTY RE-1,Math,2010,Percent,0.454
WELD COUNTY S/D RE-8,Math,2010,Percent,0.344
WELDON VALLEY RE-20(J),Math,2010,Percent,N/A
WEST END RE-2,Math,2010,Percent,0.4
GREELEY 6,Reading,2008,Percent,0.53
GUNNISON WATERSHED RE1J,Reading,2008,Percent,0.715
HANOVER 28,Reading,2008,Percent,0.529
HARRISON 2,Reading,2008,Percent,0.535
HAXTUN RE-2J,Reading,2008,Percent,0.55
HAYDEN RE-1,Reading,2008,Percent,0.581
HINSDALE COUNTY RE 1,Reading,2008,Percent,N/A
HI-PLAINS R-23,Reading,2008,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2008,Percent,0.821
HOLLY RE-3,Reading,2008,Percent,0.783
HOLYOKE RE-1J,Reading,2008,Percent,0.688
HUERFANO RE-1,Reading,2008,Percent,0.614
IDALIA SCHOOL DISTRICT RJ-3,Reading,2008,Percent,N/A
IGNACIO 11 JT,Reading,2008,Percent,0.415
JEFFERSON COUNTY R-1,Reading,2008,Percent,0.748
JOHNSTOWN-MILLIKEN RE-5J,Reading,2008,Percent,0.741
JULESBURG RE-1,Reading,2008,Percent,0.714
KARVAL RE-23,Reading,2008,Percent,0.565
KEENESBURG RE-3(J),Reading,2008,Percent,0.696
KIM REORGANIZED 88,Reading,2008,Percent,N/A
KIOWA C-2,Reading,2008,Percent,0.846
KIT CARSON R-1,Reading,2008,Percent,N/A
LA VETA RE-2,Reading,2008,Percent,0.571
LAKE COUNTY R-1,Reading,2008,Percent,0.458
LAMAR RE-2,Reading,2008,Percent,0.556
LAS ANIMAS RE-1,Reading,2008,Percent,0.5
LEWIS-PALMER 38,Reading,2008,Percent,0.896
LIBERTY SCHOOL DISTRICT J-4,Reading,2008,Percent,N/A
LIMON RE-4J,Reading,2008,Percent,0.66
LITTLETON 6,Reading,2008,Percent,0.787
LONE STAR 101,Reading,2008,Percent,N/A
MANCOS RE-6,Reading,2008,Percent,0.7
MANITOU SPRINGS 14,Reading,2008,Percent,0.841
MANZANOLA 3J,Reading,2008,Percent,0.444
MAPLETON 1,Reading,2008,Percent,0.368
MC CLAVE RE-2,Reading,2008,Percent,0.64
MEEKER RE1,Reading,2008,Percent,0.727
MESA COUNTY VALLEY 51,Reading,2008,Percent,0.65
MIAMI/YODER 60 JT,Reading,2008,Percent,0.444
MOFFAT 2,Reading,2008,Percent,N/A
MOFFAT COUNTY RE:NO 1,Reading,2008,Percent,0.69
MONTE VISTA C-8,Reading,2008,Percent,0.694
MONTEZUMA-CORTEZ RE-1,Reading,2008,Percent,0.556
MONTROSE COUNTY RE-1J,Reading,2008,Percent,0.611
MOUNTAIN VALLEY RE 1,Reading,2008,Percent,N/A
NORTH CONEJOS RE-1J,Reading,2008,Percent,0.716
NORTH PARK R-1,Reading,2008,Percent,0.667
NORTHGLENN-THORNTON 12,Reading,2008,Percent,0.625
NORWOOD R-2J,Reading,2008,Percent,0.941
OTIS R-3,Reading,2008,Percent,0.85
OURAY R-1,Reading,2008,Percent,0.87
PARK (ESTES PARK) R-3,Reading,2008,Percent,0.736
PARK COUNTY RE-2,Reading,2008,Percent,0.711
PAWNEE RE-12,Reading,2008,Percent,N/A
PEYTON 23 JT,Reading,2008,Percent,0.714
PLAINVIEW RE-2,Reading,2008,Percent,N/A
PLATEAU RE-5,Reading,2008,Percent,N/A
PLATEAU VALLEY 50,Reading,2008,Percent,0.714
PLATTE CANYON 1,Reading,2008,Percent,0.764
PLATTE VALLEY RE-3,Reading,2008,Percent,N/A
PLATTE VALLEY RE-7,Reading,2008,Percent,0.646
POUDRE R-1,Reading,2008,Percent,0.767
PRAIRIE RE-11,Reading,2008,Percent,N/A
PRIMERO REORGANIZED 2,Reading,2008,Percent,0.474
PRITCHETT RE-3,Reading,2008,Percent,N/A
PUEBLO CITY 60,Reading,2008,Percent,0.535
PUEBLO COUNTY RURAL 70,Reading,2008,Percent,0.752
RANGELY RE-4,Reading,2008,Percent,0.611
RIDGWAY R-2,Reading,2008,Percent,0.913
ROARING FORK RE-1,Reading,2008,Percent,0.635
ROCKY FORD R-2,Reading,2008,Percent,0.523
SALIDA R-32,Reading,2008,Percent,0.652
SANFORD 6J,Reading,2008,Percent,0.789
SANGRE DE CRISTO RE-22J,Reading,2008,Percent,0.769
SARGENT RE-33J,Reading,2008,Percent,0.806
SHERIDAN 2,Reading,2008,Percent,0.425
SIERRA GRANDE R-30,Reading,2008,Percent,0.381
SILVERTON 1,Reading,2008,Percent,N/A
SOUTH CONEJOS RE-10,Reading,2008,Percent,0.4
SOUTH ROUTT RE 3,Reading,2008,Percent,0.762
SPRINGFIELD RE-4,Reading,2008,Percent,0.789
ST VRAIN VALLEY RE 1J,Reading,2008,Percent,0.711
STEAMBOAT SPRINGS RE-2,Reading,2008,Percent,0.857
STRASBURG 31J,Reading,2008,Percent,0.64
STRATTON R-4,Reading,2008,Percent,0.688
SUMMIT RE-1,Reading,2008,Percent,0.705
SWINK 33,Reading,2008,Percent,0.714
TELLURIDE R-1,Reading,2008,Percent,0.854
THOMPSON R-2J,Reading,2008,Percent,0.696
TRINIDAD 1,Reading,2008,Percent,0.65
VALLEY RE-1,Reading,2008,Percent,0.686
VILAS RE-5,Reading,2008,Percent,0.239
WALSH RE-1,Reading,2008,Percent,N/A
WELD COUNTY RE-1,Reading,2008,Percent,0.667
WELD COUNTY S/D RE-8,Reading,2008,Percent,0.438
WELDON VALLEY RE-20(J),Reading,2008,Percent,N/A
WEST END RE-2,Reading,2008,Percent,0.625
GREELEY 6,Reading,2009,Percent,0.539
GUNNISON WATERSHED RE1J,Reading,2009,Percent,0.817
HANOVER 28,Reading,2009,Percent,0.333
HARRISON 2,Reading,2009,Percent,0.521
HAXTUN RE-2J,Reading,2009,Percent,0.833
HAYDEN RE-1,Reading,2009,Percent,0.556
HINSDALE COUNTY RE 1,Reading,2009,Percent,N/A
HI-PLAINS R-23,Reading,2009,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2009,Percent,0.71
HOLLY RE-3,Reading,2009,Percent,0.778
HOLYOKE RE-1J,Reading,2009,Percent,0.5
HUERFANO RE-1,Reading,2009,Percent,0.429
IDALIA SCHOOL DISTRICT RJ-3,Reading,2009,Percent,N/A
IGNACIO 11 JT,Reading,2009,Percent,0.468
JEFFERSON COUNTY R-1,Reading,2009,Percent,0.693
JOHNSTOWN-MILLIKEN RE-5J,Reading,2009,Percent,0.652
JULESBURG RE-1,Reading,2009,Percent,0.8
KARVAL RE-23,Reading,2009,Percent,0.5
KEENESBURG RE-3(J),Reading,2009,Percent,0.632
KIM REORGANIZED 88,Reading,2009,Percent,N/A
KIOWA C-2,Reading,2009,Percent,0.636
KIT CARSON R-1,Reading,2009,Percent,N/A
LA VETA RE-2,Reading,2009,Percent,0.458
LAKE COUNTY R-1,Reading,2009,Percent,0.38
LAMAR RE-2,Reading,2009,Percent,0.548
LAS ANIMAS RE-1,Reading,2009,Percent,0.612
LEWIS-PALMER 38,Reading,2009,Percent,0.856
LIBERTY SCHOOL DISTRICT J-4,Reading,2009,Percent,N/A
LIMON RE-4J,Reading,2009,Percent,0.618
LITTLETON 6,Reading,2009,Percent,0.789
LONE STAR 101,Reading,2009,Percent,N/A
MANCOS RE-6,Reading,2009,Percent,0.8
MANITOU SPRINGS 14,Reading,2009,Percent,0.798
MANZANOLA 3J,Reading,2009,Percent,N/A
MAPLETON 1,Reading,2009,Percent,0.415
MC CLAVE RE-2,Reading,2009,Percent,0.688
MEEKER RE1,Reading,2009,Percent,0.741
MESA COUNTY VALLEY 51,Reading,2009,Percent,0.653
MIAMI/YODER 60 JT,Reading,2009,Percent,0.367
MOFFAT 2,Reading,2009,Percent,N/A
MOFFAT COUNTY RE:NO 1,Reading,2009,Percent,0.644
MONTE VISTA C-8,Reading,2009,Percent,0.557
MONTEZUMA-CORTEZ RE-1,Reading,2009,Percent,0.551
MONTROSE COUNTY RE-1J,Reading,2009,Percent,0.596
MOUNTAIN VALLEY RE 1,Reading,2009,Percent,N/A
NORTH CONEJOS RE-1J,Reading,2009,Percent,0.605
NORTH PARK R-1,Reading,2009,Percent,N/A
NORTHGLENN-THORNTON 12,Reading,2009,Percent,0.587
NORWOOD R-2J,Reading,2009,Percent,0.826
OTIS R-3,Reading,2009,Percent,N/A
OURAY R-1,Reading,2009,Percent,N/A
PARK (ESTES PARK) R-3,Reading,2009,Percent,0.738
PARK COUNTY RE-2,Reading,2009,Percent,0.6
PAWNEE RE-12,Reading,2009,Percent,N/A
PEYTON 23 JT,Reading,2009,Percent,0.778
PLAINVIEW RE-2,Reading,2009,Percent,N/A
PLATEAU RE-5,Reading,2009,Percent,N/A
PLATEAU VALLEY 50,Reading,2009,Percent,0.818
PLATTE CANYON 1,Reading,2009,Percent,0.731
PLATTE VALLEY RE-3,Reading,2009,Percent,N/A
PLATTE VALLEY RE-7,Reading,2009,Percent,0.61
POUDRE R-1,Reading,2009,Percent,0.74
PRAIRIE RE-11,Reading,2009,Percent,N/A
PRIMERO REORGANIZED 2,Reading,2009,Percent,0.842
PRITCHETT RE-3,Reading,2009,Percent,N/A
PUEBLO CITY 60,Reading,2009,Percent,0.569
PUEBLO COUNTY RURAL 70,Reading,2009,Percent,0.728
RANGELY RE-4,Reading,2009,Percent,0.667
RIDGWAY R-2,Reading,2009,Percent,0.793
ROARING FORK RE-1,Reading,2009,Percent,0.562
ROCKY FORD R-2,Reading,2009,Percent,0.241
SALIDA R-32,Reading,2009,Percent,0.703
SANFORD 6J,Reading,2009,Percent,0.7
SANGRE DE CRISTO RE-22J,Reading,2009,Percent,0.462
SARGENT RE-33J,Reading,2009,Percent,0.618
SHERIDAN 2,Reading,2009,Percent,0.441
SIERRA GRANDE R-30,Reading,2009,Percent,0.571
SILVERTON 1,Reading,2009,Percent,N/A
SOUTH CONEJOS RE-10,Reading,2009,Percent,0.375
SOUTH ROUTT RE 3,Reading,2009,Percent,0.778
SPRINGFIELD RE-4,Reading,2009,Percent,0.75
ST VRAIN VALLEY RE 1J,Reading,2009,Percent,0.707
STEAMBOAT SPRINGS RE-2,Reading,2009,Percent,0.802
STRASBURG 31J,Reading,2009,Percent,0.541
STRATTON R-4,Reading,2009,Percent,N/A
SUMMIT RE-1,Reading,2009,Percent,0.568
SWINK 33,Reading,2009,Percent,0.704
TELLURIDE R-1,Reading,2009,Percent,0.902
THOMPSON R-2J,Reading,2009,Percent,0.701
TRINIDAD 1,Reading,2009,Percent,0.65
VALLEY RE-1,Reading,2009,Percent,0.609
VILAS RE-5,Reading,2009,Percent,0.259
WALSH RE-1,Reading,2009,Percent,N/A
WELD COUNTY RE-1,Reading,2009,Percent,0.557
WELD COUNTY S/D RE-8,Reading,2009,Percent,0.409
WELDON VALLEY RE-20(J),Reading,2009,Percent,0.778
WEST END RE-2,Reading,2009,Percent,0.515
GREELEY 6,Reading,2010,Percent,0.535
GUNNISON WATERSHED RE1J,Reading,2010,Percent,0.776
HANOVER 28,Reading,2010,Percent,0.667
HARRISON 2,Reading,2010,Percent,0.61
HAXTUN RE-2J,Reading,2010,Percent,0.643
HAYDEN RE-1,Reading,2010,Percent,0.586
HINSDALE COUNTY RE 1,Reading,2010,Percent,N/A
HI-PLAINS R-23,Reading,2010,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2010,Percent,0.686
HOLLY RE-3,Reading,2010,Percent,0.571
HOLYOKE RE-1J,Reading,2010,Percent,0.618
HUERFANO RE-1,Reading,2010,Percent,0.59
IDALIA SCHOOL DISTRICT RJ-3,Reading,2010,Percent,N/A
IGNACIO 11 JT,Reading,2010,Percent,0.62
JEFFERSON COUNTY R-1,Reading,2010,Percent,0.737
JOHNSTOWN-MILLIKEN RE-5J,Reading,2010,Percent,0.7
JULESBURG RE-1,Reading,2010,Percent,N/A
KARVAL RE-23,Reading,2010,Percent,0.478
KEENESBURG RE-3(J),Reading,2010,Percent,0.732
KIM REORGANIZED 88,Reading,2010,Percent,N/A
KIOWA C-2,Reading,2010,Percent,0.833
KIT CARSON R-1,Reading,2010,Percent,N/A
LA VETA RE-2,Reading,2010,Percent,0.529
LAKE COUNTY R-1,Reading,2010,Percent,0.386
LAMAR RE-2,Reading,2010,Percent,0.588
