Location,Race Ethnicity,TimeFrame,DataFormat,Data
MANCOS RE-6,White,2014,Percent,0.5753
MANITOU SPRINGS 14,White,2014,Percent,0.5907
MANZANOLA 3J,White,2014,Percent,0.4583
MAPLETON 1,White,2014,Percent,0.4076
MC CLAVE RE-2,White,2014,Percent,0.5946
MEEKER RE1,White,2014,Percent,0.6635
MESA COUNTY VALLEY 51,White,2014,Percent,0.5768
MIAMI/YODER 60 JT,White,2014,Percent,0.4878
MOFFAT 2,White,2014,Percent,0.4819
MOFFAT COUNTY RE:NO 1,White,2014,Percent,0.4709
MONTE VISTA C-8,White,2014,Percent,0.4228
MONTEZUMA-CORTEZ RE-1,White,2014,Percent,0.5077
MONTROSE COUNTY RE-1J,White,2014,Percent,0.5908
MOUNTAIN VALLEY RE 1,White,2014,Percent,0.3208
NORTH CONEJOS RE-1J,White,2014,Percent,0.7025
NORTH PARK R-1,White,2014,Percent,0.65
NORTHGLENN-THORNTON 12,White,2014,Percent,0.6463
NORWOOD R-2J,White,2014,Percent,0.5182
OTIS R-3,White,2014,Percent,0.5579
OURAY R-1,White,2014,Percent,0.8191
PARK (ESTES PARK) R-3,White,2014,Percent,0.6115
PARK COUNTY RE-2,White,2014,Percent,0.6773
PAWNEE RE-12,White,2014,Percent,0.4681
PEYTON 23 JT,White,2014,Percent,0.5873
PLAINVIEW RE-2,White,2014,Percent,0.3438
PLATEAU RE-5,White,2014,Percent,0.6126
PLATEAU VALLEY 50,White,2014,Percent,0.3905
PLATTE CANYON 1,White,2014,Percent,0.6473
PLATTE VALLEY RE-3,White,2014,Percent,0.5
POUDRE R-1,All Students,2011,Percent,0.67
PRAIRIE RE-11,All Students,2011,Percent,0.75
PRIMERO REORGANIZED 2,All Students,2011,Percent,0.47
PRITCHETT RE-3,All Students,2011,Percent,0.51
PUEBLO CITY 60,All Students,2011,Percent,0.42
PUEBLO COUNTY RURAL 70,All Students,2011,Percent,0.54
RANGELY RE-4,All Students,2011,Percent,0.48
RIDGWAY R-2,All Students,2011,Percent,0.71
ROARING FORK RE-1,All Students,2011,Percent,0.54
ROCKY FORD R-2,All Students,2011,Percent,0.34
SALIDA R-32,All Students,2011,Percent,0.6
SANFORD 6J,All Students,2011,Percent,0.69
SANGRE DE CRISTO RE-22J,All Students,2011,Percent,0.44
SARGENT RE-33J,All Students,2011,Percent,0.63
SHERIDAN 2,All Students,2011,Percent,0.33
SIERRA GRANDE R-30,All Students,2011,Percent,0.4
SILVERTON 1,All Students,2011,Percent,0.42
SOUTH CONEJOS RE-10,All Students,2011,Percent,0.34
SOUTH ROUTT RE 3,All Students,2011,Percent,0.55
SPRINGFIELD RE-4,All Students,2011,Percent,0.52
ST VRAIN VALLEY RE 1J,All Students,2011,Percent,0.6
STEAMBOAT SPRINGS RE-2,All Students,2011,Percent,0.77
STRASBURG 31J,All Students,2011,Percent,0.49
STRATTON R-4,All Students,2011,Percent,0.47
SUMMIT RE-1,All Students,2011,Percent,0.63
SWINK 33,All Students,2011,Percent,0.67
TELLURIDE R-1,All Students,2011,Percent,0.72
THOMPSON R-2J,All Students,2011,Percent,0.59
TRINIDAD 1,All Students,2011,Percent,0.45
VALLEY RE-1,All Students,2011,Percent,0.56
VILAS RE-5,All Students,2011,Percent,0.21
WALSH RE-1,All Students,2011,Percent,0.66
WELD COUNTY RE-1,All Students,2011,Percent,0.42
WELD COUNTY S/D RE-8,All Students,2011,Percent,0.45
WELDON VALLEY RE-20(J),All Students,2011,Percent,0.61
WEST END RE-2,All Students,2011,Percent,0.57
WEST GRAND 1-JT,All Students,2011,Percent,0.55
WEST YUMA COUNTY RJ-1,All Students,2011,Percent,N/A
WESTMINSTER 50,All Students,2011,Percent,0.29
WIDEFIELD 3,All Students,2011,Percent,0.53
WIGGINS RE-50(J),All Students,2011,Percent,0.58
WILEY RE-13 JT,All Students,2011,Percent,0.51
WINDSOR RE-4,All Students,2011,Percent,0.66
WOODLAND PARK RE-2,All Students,2011,Percent,0.57
WOODLIN R-104,All Students,2011,Percent,0.61
WRAY SCHOOL DISTRICT RD-2,All Students,2011,Percent,0.54
YUMA SCHOOL DISTRICT 1,All Students,2011,Percent,0.53
POUDRE R-1,Asian,2011,Percent,0.8138
PRAIRIE RE-11,Asian,2011,Percent,N/A
PRIMERO REORGANIZED 2,Asian,2011,Percent,N/A
PRITCHETT RE-3,Asian,2011,Percent,N/A
PUEBLO CITY 60,Asian,2011,Percent,0.8281
PUEBLO COUNTY RURAL 70,Asian,2011,Percent,0.8125
RANGELY RE-4,Asian,2011,Percent,N/A
RIDGWAY R-2,Asian,2011,Percent,N/A
ROARING FORK RE-1,Asian,2011,Percent,0.6333
ROCKY FORD R-2,Asian,2011,Percent,N/A
SALIDA R-32,Asian,2011,Percent,N/A
SANFORD 6J,Asian,2011,Percent,N/A
SANGRE DE CRISTO RE-22J,Asian,2011,Percent,N/A
SARGENT RE-33J,Asian,2011,Percent,N/A
SHERIDAN 2,Asian,2011,Percent,0.55
SIERRA GRANDE R-30,Asian,2011,Percent,N/A
SILVERTON 1,Asian,2011,Percent,N/A
SOUTH CONEJOS RE-10,Asian,2011,Percent,N/A
SOUTH ROUTT RE 3,Asian,2011,Percent,N/A
SPRINGFIELD RE-4,Asian,2011,Percent,N/A
ST VRAIN VALLEY RE 1J,Asian,2011,Percent,0.7957
STEAMBOAT SPRINGS RE-2,Asian,2011,Percent,0.9444
STRASBURG 31J,Asian,2011,Percent,N/A
STRATTON R-4,Asian,2011,Percent,N/A
SUMMIT RE-1,Asian,2011,Percent,0.7222
SWINK 33,Asian,2011,Percent,N/A
TELLURIDE R-1,Asian,2011,Percent,N/A
THOMPSON R-2J,Asian,2011,Percent,0.704
TRINIDAD 1,Asian,2011,Percent,0.6875
VALLEY RE-1,Asian,2011,Percent,N/A
VILAS RE-5,Asian,2011,Percent,N/A
WALSH RE-1,Asian,2011,Percent,N/A
WELD COUNTY RE-1,Asian,2011,Percent,N/A
WELD COUNTY S/D RE-8,Asian,2011,Percent,N/A
WELDON VALLEY RE-20(J),Asian,2011,Percent,N/A
WEST END RE-2,Asian,2011,Percent,N/A
WEST GRAND 1-JT,Asian,2011,Percent,N/A
WEST YUMA COUNTY RJ-1,Asian,2011,Percent,N/A
WESTMINSTER 50,Asian,2011,Percent,0.3758
WIDEFIELD 3,Asian,2011,Percent,0.6341
WIGGINS RE-50(J),Asian,2011,Percent,N/A
WILEY RE-13 JT,Asian,2011,Percent,N/A
WINDSOR RE-4,Asian,2011,Percent,0.7407
WOODLAND PARK RE-2,Asian,2011,Percent,N/A
WOODLIN R-104,Asian,2011,Percent,N/A
WRAY SCHOOL DISTRICT RD-2,Asian,2011,Percent,N/A
YUMA SCHOOL DISTRICT 1,Asian,2011,Percent,N/A
POUDRE R-1,Black,2011,Percent,0.4703
PRAIRIE RE-11,Black,2011,Percent,N/A
PRIMERO REORGANIZED 2,Black,2011,Percent,N/A
PRITCHETT RE-3,Black,2011,Percent,N/A
PUEBLO CITY 60,Black,2011,Percent,0.3363
PUEBLO COUNTY RURAL 70,Black,2011,Percent,0.3684
RANGELY RE-4,Black,2011,Percent,N/A
RIDGWAY R-2,Black,2011,Percent,N/A
ROARING FORK RE-1,Black,2011,Percent,N/A
ROCKY FORD R-2,Black,2011,Percent,N/A
SALIDA R-32,Black,2011,Percent,N/A
SANFORD 6J,Black,2011,Percent,N/A
SANGRE DE CRISTO RE-22J,Black,2011,Percent,N/A
SARGENT RE-33J,Black,2011,Percent,N/A
SHERIDAN 2,Black,2011,Percent,0.2333
SIERRA GRANDE R-30,Black,2011,Percent,N/A
SILVERTON 1,Black,2011,Percent,N/A
SOUTH CONEJOS RE-10,Black,2011,Percent,N/A
SOUTH ROUTT RE 3,Black,2011,Percent,N/A
SPRINGFIELD RE-4,Black,2011,Percent,N/A
ST VRAIN VALLEY RE 1J,Black,2011,Percent,0.4439
STEAMBOAT SPRINGS RE-2,Black,2011,Percent,N/A
STRASBURG 31J,Black,2011,Percent,N/A
STRATTON R-4,Black,2011,Percent,N/A
SUMMIT RE-1,Black,2011,Percent,N/A
SWINK 33,Black,2011,Percent,N/A
TELLURIDE R-1,Black,2011,Percent,N/A
THOMPSON R-2J,Black,2011,Percent,0.407
TRINIDAD 1,Black,2011,Percent,N/A
VALLEY RE-1,Black,2011,Percent,N/A
VILAS RE-5,Black,2011,Percent,N/A
WALSH RE-1,Black,2011,Percent,N/A
WELD COUNTY RE-1,Black,2011,Percent,N/A
WELD COUNTY S/D RE-8,Black,2011,Percent,N/A
WELDON VALLEY RE-20(J),Black,2011,Percent,N/A
WEST END RE-2,Black,2011,Percent,N/A
WEST GRAND 1-JT,Black,2011,Percent,N/A
WEST YUMA COUNTY RJ-1,Black,2011,Percent,N/A
WESTMINSTER 50,Black,2011,Percent,0.1852
WIDEFIELD 3,Black,2011,Percent,0.4248
WIGGINS RE-50(J),Black,2011,Percent,N/A
WILEY RE-13 JT,Black,2011,Percent,N/A
WINDSOR RE-4,Black,2011,Percent,N/A
WOODLAND PARK RE-2,Black,2011,Percent,N/A
WOODLIN R-104,Black,2011,Percent,N/A
WRAY SCHOOL DISTRICT RD-2,Black,2011,Percent,N/A
YUMA SCHOOL DISTRICT 1,Black,2011,Percent,N/A
POUDRE R-1,Hawaiian/Pacific Islander,2011,Percent,0.8
PRAIRIE RE-11,Hawaiian/Pacific Islander,2011,Percent,N/A
PRIMERO REORGANIZED 2,Hawaiian/Pacific Islander,2011,Percent,N/A
PRITCHETT RE-3,Hawaiian/Pacific Islander,2011,Percent,N/A
PUEBLO CITY 60,Hawaiian/Pacific Islander,2011,Percent,N/A
PUEBLO COUNTY RURAL 70,Hawaiian/Pacific Islander,2011,Percent,N/A
RANGELY RE-4,Hawaiian/Pacific Islander,2011,Percent,N/A
RIDGWAY R-2,Hawaiian/Pacific Islander,2011,Percent,N/A
ROARING FORK RE-1,Hawaiian/Pacific Islander,2011,Percent,N/A
ROCKY FORD R-2,Hawaiian/Pacific Islander,2011,Percent,N/A
SALIDA R-32,Hawaiian/Pacific Islander,2011,Percent,N/A
SANFORD 6J,Hawaiian/Pacific Islander,2011,Percent,N/A
SANGRE DE CRISTO RE-22J,Hawaiian/Pacific Islander,2011,Percent,N/A
SARGENT RE-33J,Hawaiian/Pacific Islander,2011,Percent,N/A
SHERIDAN 2,Hawaiian/Pacific Islander,2011,Percent,N/A
SIERRA GRANDE R-30,Hawaiian/Pacific Islander,2011,Percent,N/A
SILVERTON 1,Hawaiian/Pacific Islander,2011,Percent,N/A
SOUTH CONEJOS RE-10,Hawaiian/Pacific Islander,2011,Percent,N/A
SOUTH ROUTT RE 3,Hawaiian/Pacific Islander,2011,Percent,N/A
SPRINGFIELD RE-4,Hawaiian/Pacific Islander,2011,Percent,N/A
ST VRAIN VALLEY RE 1J,Hawaiian/Pacific Islander,2011,Percent,0.7692
STEAMBOAT SPRINGS RE-2,Hawaiian/Pacific Islander,2011,Percent,N/A
STRASBURG 31J,Hawaiian/Pacific Islander,2011,Percent,N/A
STRATTON R-4,Hawaiian/Pacific Islander,2011,Percent,N/A
SUMMIT RE-1,Hawaiian/Pacific Islander,2011,Percent,N/A
SWINK 33,Hawaiian/Pacific Islander,2011,Percent,N/A
TELLURIDE R-1,Hawaiian/Pacific Islander,2011,Percent,N/A
THOMPSON R-2J,Hawaiian/Pacific Islander,2011,Percent,0.3846
TRINIDAD 1,Hawaiian/Pacific Islander,2011,Percent,N/A
VALLEY RE-1,Hawaiian/Pacific Islander,2011,Percent,N/A
VILAS RE-5,Hawaiian/Pacific Islander,2011,Percent,N/A
WALSH RE-1,Hawaiian/Pacific Islander,2011,Percent,N/A
WELD COUNTY RE-1,Hawaiian/Pacific Islander,2011,Percent,N/A
WELD COUNTY S/D RE-8,Hawaiian/Pacific Islander,2011,Percent,N/A
WELDON VALLEY RE-20(J),Hawaiian/Pacific Islander,2011,Percent,N/A
WEST END RE-2,Hawaiian/Pacific Islander,2011,Percent,N/A
WEST GRAND 1-JT,Hawaiian/Pacific Islander,2011,Percent,N/A
WEST YUMA COUNTY RJ-1,Hawaiian/Pacific Islander,2011,Percent,N/A
WESTMINSTER 50,Hawaiian/Pacific Islander,2011,Percent,N/A
WIDEFIELD 3,Hawaiian/Pacific Islander,2011,Percent,0.5405
WIGGINS RE-50(J),Hawaiian/Pacific Islander,2011,Percent,N/A
WILEY RE-13 JT,Hawaiian/Pacific Islander,2011,Percent,N/A
WINDSOR RE-4,Hawaiian/Pacific Islander,2011,Percent,N/A
WOODLAND PARK RE-2,Hawaiian/Pacific Islander,2011,Percent,N/A
WOODLIN R-104,Hawaiian/Pacific Islander,2011,Percent,N/A
WRAY SCHOOL DISTRICT RD-2,Hawaiian/Pacific Islander,2011,Percent,N/A
YUMA SCHOOL DISTRICT 1,Hawaiian/Pacific Islander,2011,Percent,N/A
PLATTE VALLEY RE-7,Hispanic,2011,Percent,0.2906
POUDRE R-1,Hispanic,2011,Percent,0.4221
PRAIRIE RE-11,Hispanic,2011,Percent,N/A
PRIMERO REORGANIZED 2,Hispanic,2011,Percent,0.3469
PRITCHETT RE-3,Hispanic,2011,Percent,N/A
PUEBLO CITY 60,Hispanic,2011,Percent,0.3798
PUEBLO COUNTY RURAL 70,Hispanic,2011,Percent,0.4847
RANGELY RE-4,Hispanic,2011,Percent,0.4483
RIDGWAY R-2,Hispanic,2011,Percent,0.5
ROARING FORK RE-1,Hispanic,2011,Percent,0.3551
ROCKY FORD R-2,Hispanic,2011,Percent,0.3086
SALIDA R-32,Hispanic,2011,Percent,0.4583
SANFORD 6J,Hispanic,2011,Percent,0.431
SANGRE DE CRISTO RE-22J,Hispanic,2011,Percent,0.3929
SARGENT RE-33J,Hispanic,2011,Percent,0.5529
SHERIDAN 2,Hispanic,2011,Percent,0.316
SIERRA GRANDE R-30,Hispanic,2011,Percent,0.4017
SILVERTON 1,Hispanic,2011,Percent,N/A
SOUTH CONEJOS RE-10,Hispanic,2011,Percent,0.3385
SOUTH ROUTT RE 3,Hispanic,2011,Percent,0.4737
SPRINGFIELD RE-4,Hispanic,2011,Percent,0.4091
ST VRAIN VALLEY RE 1J,Hispanic,2011,Percent,0.3686
STEAMBOAT SPRINGS RE-2,Hispanic,2011,Percent,0.4587
STRASBURG 31J,Hispanic,2011,Percent,0.2698
STRATTON R-4,Hispanic,2011,Percent,0.1579
SUMMIT RE-1,Hispanic,2011,Percent,0.3816
SWINK 33,Hispanic,2011,Percent,0.4828
TELLURIDE R-1,Hispanic,2011,Percent,0.3333
THOMPSON R-2J,Hispanic,2011,Percent,0.4012
TRINIDAD 1,Hispanic,2011,Percent,0.4015
VALLEY RE-1,Hispanic,2011,Percent,0.4569
VILAS RE-5,Hispanic,2011,Percent,0.1026
WALSH RE-1,Hispanic,2011,Percent,N/A
WELD COUNTY RE-1,Hispanic,2011,Percent,0.3643
WELD COUNTY S/D RE-8,Hispanic,2011,Percent,0.4007
WELDON VALLEY RE-20(J),Hispanic,2011,Percent,0.4118
WEST END RE-2,Hispanic,2011,Percent,N/A
WEST GRAND 1-JT,Hispanic,2011,Percent,0.4643
WEST YUMA COUNTY RJ-1,Hispanic,2011,Percent,N/A
WESTMINSTER 50,Hispanic,2011,Percent,0.2518
WIDEFIELD 3,Hispanic,2011,Percent,0.5015
WIGGINS RE-50(J),Hispanic,2011,Percent,0.3733
WILEY RE-13 JT,Hispanic,2011,Percent,0.4324
WINDSOR RE-4,Hispanic,2011,Percent,0.5152
WOODLAND PARK RE-2,Hispanic,2011,Percent,0.4519
WOODLIN R-104,Hispanic,2011,Percent,N/A
WRAY SCHOOL DISTRICT RD-2,Hispanic,2011,Percent,0.2796
YUMA SCHOOL DISTRICT 1,Hispanic,2011,Percent,0.4017
PLATTE VALLEY RE-7,Native American,2011,Percent,N/A
POUDRE R-1,Native American,2011,Percent,0.5208
PRAIRIE RE-11,Native American,2011,Percent,N/A
PRIMERO REORGANIZED 2,Native American,2011,Percent,N/A
PRITCHETT RE-3,Native American,2011,Percent,N/A
PUEBLO CITY 60,Native American,2011,Percent,0.4186
PUEBLO COUNTY RURAL 70,Native American,2011,Percent,0.5217
RANGELY RE-4,Native American,2011,Percent,N/A
RIDGWAY R-2,Native American,2011,Percent,N/A
ROARING FORK RE-1,Native American,2011,Percent,N/A
ROCKY FORD R-2,Native American,2011,Percent,N/A
SALIDA R-32,Native American,2011,Percent,N/A
SANFORD 6J,Native American,2011,Percent,N/A
SANGRE DE CRISTO RE-22J,Native American,2011,Percent,N/A
SARGENT RE-33J,Native American,2011,Percent,N/A
SHERIDAN 2,Native American,2011,Percent,N/A
SIERRA GRANDE R-30,Native American,2011,Percent,N/A
SILVERTON 1,Native American,2011,Percent,N/A
SOUTH CONEJOS RE-10,Native American,2011,Percent,N/A
SOUTH ROUTT RE 3,Native American,2011,Percent,N/A
SPRINGFIELD RE-4,Native American,2011,Percent,N/A
ST VRAIN VALLEY RE 1J,Native American,2011,Percent,0.44
STEAMBOAT SPRINGS RE-2,Native American,2011,Percent,N/A
STRASBURG 31J,Native American,2011,Percent,N/A
STRATTON R-4,Native American,2011,Percent,N/A
SUMMIT RE-1,Native American,2011,Percent,N/A
SWINK 33,Native American,2011,Percent,N/A
TELLURIDE R-1,Native American,2011,Percent,N/A
THOMPSON R-2J,Native American,2011,Percent,0.3269
TRINIDAD 1,Native American,2011,Percent,N/A
VALLEY RE-1,Native American,2011,Percent,N/A
VILAS RE-5,Native American,2011,Percent,N/A
WALSH RE-1,Native American,2011,Percent,N/A
WELD COUNTY RE-1,Native American,2011,Percent,N/A
WELD COUNTY S/D RE-8,Native American,2011,Percent,N/A
WELDON VALLEY RE-20(J),Native American,2011,Percent,N/A
WEST END RE-2,Native American,2011,Percent,N/A
WEST GRAND 1-JT,Native American,2011,Percent,N/A
WEST YUMA COUNTY RJ-1,Native American,2011,Percent,N/A
WESTMINSTER 50,Native American,2011,Percent,0.122
WIDEFIELD 3,Native American,2011,Percent,0.463
WIGGINS RE-50(J),Native American,2011,Percent,N/A
WILEY RE-13 JT,Native American,2011,Percent,N/A
WINDSOR RE-4,Native American,2011,Percent,N/A
WOODLAND PARK RE-2,Native American,2011,Percent,N/A
WOODLIN R-104,Native American,2011,Percent,N/A
WRAY SCHOOL DISTRICT RD-2,Native American,2011,Percent,N/A
YUMA SCHOOL DISTRICT 1,Native American,2011,Percent,N/A
PLATTE VALLEY RE-7,Two or more,2011,Percent,N/A
POUDRE R-1,Two or more,2011,Percent,0.6476
PRAIRIE RE-11,Two or more,2011,Percent,N/A
PRIMERO REORGANIZED 2,Two or more,2011,Percent,N/A
PRITCHETT RE-3,Two or more,2011,Percent,N/A
PUEBLO CITY 60,Two or more,2011,Percent,0.5596
PUEBLO COUNTY RURAL 70,Two or more,2011,Percent,0.6029
RANGELY RE-4,Two or more,2011,Percent,N/A
RIDGWAY R-2,Two or more,2011,Percent,N/A
ROARING FORK RE-1,Two or more,2011,Percent,0.5085
ROCKY FORD R-2,Two or more,2011,Percent,N/A
SALIDA R-32,Two or more,2011,Percent,0.6667
SANFORD 6J,Two or more,2011,Percent,N/A
SANGRE DE CRISTO RE-22J,Two or more,2011,Percent,N/A
SARGENT RE-33J,Two or more,2011,Percent,N/A
SHERIDAN 2,Two or more,2011,Percent,N/A
SIERRA GRANDE R-30,Two or more,2011,Percent,N/A
SILVERTON 1,Two or more,2011,Percent,N/A
SOUTH CONEJOS RE-10,Two or more,2011,Percent,N/A
SOUTH ROUTT RE 3,Two or more,2011,Percent,N/A
SPRINGFIELD RE-4,Two or more,2011,Percent,N/A
ST VRAIN VALLEY RE 1J,Two or more,2011,Percent,0.7083
STEAMBOAT SPRINGS RE-2,Two or more,2011,Percent,0.9412
STRASBURG 31J,Two or more,2011,Percent,N/A
STRATTON R-4,Two or more,2011,Percent,N/A
SUMMIT RE-1,Two or more,2011,Percent,0.6739
SWINK 33,Two or more,2011,Percent,N/A
TELLURIDE R-1,Two or more,2011,Percent,N/A
THOMPSON R-2J,Two or more,2011,Percent,0.6013
TRINIDAD 1,Two or more,2011,Percent,N/A
VALLEY RE-1,Two or more,2011,Percent,0.6538
VILAS RE-5,Two or more,2011,Percent,N/A
WALSH RE-1,Two or more,2011,Percent,N/A
WELD COUNTY RE-1,Two or more,2011,Percent,N/A
WELD COUNTY S/D RE-8,Two or more,2011,Percent,N/A
WELDON VALLEY RE-20(J),Two or more,2011,Percent,N/A
WEST END RE-2,Two or more,2011,Percent,N/A
WEST GRAND 1-JT,Two or more,2011,Percent,N/A
WEST YUMA COUNTY RJ-1,Two or more,2011,Percent,N/A
WESTMINSTER 50,Two or more,2011,Percent,0.4024
WIDEFIELD 3,Two or more,2011,Percent,0.537
WIGGINS RE-50(J),Two or more,2011,Percent,N/A
WILEY RE-13 JT,Two or more,2011,Percent,N/A
WINDSOR RE-4,Two or more,2011,Percent,0.6625
WOODLAND PARK RE-2,Two or more,2011,Percent,0.4348
WOODLIN R-104,Two or more,2011,Percent,N/A
WRAY SCHOOL DISTRICT RD-2,Two or more,2011,Percent,N/A
YUMA SCHOOL DISTRICT 1,Two or more,2011,Percent,N/A
PLATTE VALLEY RE-7,White,2011,Percent,0.5372
POUDRE R-1,White,2011,Percent,0.7232
PRAIRIE RE-11,White,2011,Percent,0.7931
PRIMERO REORGANIZED 2,White,2011,Percent,0.5455
PRITCHETT RE-3,White,2011,Percent,0.5556
PUEBLO CITY 60,White,2011,Percent,0.506
PUEBLO COUNTY RURAL 70,White,2011,Percent,0.566
RANGELY RE-4,White,2011,Percent,0.4889
RIDGWAY R-2,White,2011,Percent,0.7346
ROARING FORK RE-1,White,2011,Percent,0.7498
ROCKY FORD R-2,White,2011,Percent,0.4297
SALIDA R-32,White,2011,Percent,0.6215
SANFORD 6J,White,2011,Percent,0.8
SANGRE DE CRISTO RE-22J,White,2011,Percent,0.4662
SARGENT RE-33J,White,2011,Percent,0.6806
SHERIDAN 2,White,2011,Percent,0.3957
SIERRA GRANDE R-30,White,2011,Percent,0.4375
SILVERTON 1,White,2011,Percent,0.4815
SOUTH CONEJOS RE-10,White,2011,Percent,N/A
SOUTH ROUTT RE 3,White,2011,Percent,0.5515
SPRINGFIELD RE-4,White,2011,Percent,0.5556
ST VRAIN VALLEY RE 1J,White,2011,Percent,0.6833
STEAMBOAT SPRINGS RE-2,White,2011,Percent,0.8
STRASBURG 31J,White,2011,Percent,0.5195
STRATTON R-4,White,2011,Percent,0.5432
SUMMIT RE-1,White,2011,Percent,0.7348
SWINK 33,White,2011,Percent,0.7255
TELLURIDE R-1,White,2011,Percent,0.7893
THOMPSON R-2J,White,2011,Percent,0.6365
TRINIDAD 1,White,2011,Percent,0.5451
VALLEY RE-1,White,2011,Percent,0.5977
VILAS RE-5,White,2011,Percent,0.2372
WALSH RE-1,White,2011,Percent,0.6849
WELD COUNTY RE-1,White,2011,Percent,0.501
WELD COUNTY S/D RE-8,White,2011,Percent,0.5644
WELDON VALLEY RE-20(J),White,2011,Percent,0.633
WEST END RE-2,White,2011,Percent,0.5759
WEST GRAND 1-JT,White,2011,Percent,0.5667
WEST YUMA COUNTY RJ-1,White,2011,Percent,N/A
WESTMINSTER 50,White,2011,Percent,0.3972
WIDEFIELD 3,White,2011,Percent,0.563
WIGGINS RE-50(J),White,2011,Percent,0.6552
WILEY RE-13 JT,White,2011,Percent,0.5133
WINDSOR RE-4,White,2011,Percent,0.6799
WOODLAND PARK RE-2,White,2011,Percent,0.5909
WOODLIN R-104,White,2011,Percent,0.6182
WRAY SCHOOL DISTRICT RD-2,White,2011,Percent,0.6187
YUMA SCHOOL DISTRICT 1,White,2011,Percent,0.6381
PLATTE VALLEY RE-7,All Students,2012,Percent,0.5074
POUDRE R-1,All Students,2012,Percent,0.66525
PRAIRIE RE-11,All Students,2012,Percent,0.68
PRIMERO REORGANIZED 2,All Students,2012,Percent,0.40367
PRITCHETT RE-3,All Students,2012,Percent,0.46667
PUEBLO CITY 60,All Students,2012,Percent,0.40935
PUEBLO COUNTY RURAL 70,All Students,2012,Percent,0.53838
RANGELY RE-4,All Students,2012,Percent,0.52113
RIDGWAY R-2,All Students,2012,Percent,0.72059
ROARING FORK RE-1,All Students,2012,Percent,0.53915
ROCKY FORD R-2,All Students,2012,Percent,0.33066
SALIDA R-32,All Students,2012,Percent,0.65802
SANFORD 6J,All Students,2012,Percent,0.63682
SANGRE DE CRISTO RE-22J,All Students,2012,Percent,0.49405
SARGENT RE-33J,All Students,2012,Percent,0.59386
SHERIDAN 2,All Students,2012,Percent,0.2967
SIERRA GRANDE R-30,All Students,2012,Percent,0.41317
SILVERTON 1,All Students,2012,Percent,0.52941
SOUTH CONEJOS RE-10,All Students,2012,Percent,0.32857
SOUTH ROUTT RE 3,All Students,2012,Percent,0.51598
SPRINGFIELD RE-4,All Students,2012,Percent,0.55696
ST VRAIN VALLEY RE 1J,All Students,2012,Percent,0.58254
STEAMBOAT SPRINGS RE-2,All Students,2012,Percent,0.79075
STRASBURG 31J,All Students,2012,Percent,0.46589
STRATTON R-4,All Students,2012,Percent,0.5625
SUMMIT RE-1,All Students,2012,Percent,0.65517
SWINK 33,All Students,2012,Percent,0.67917
TELLURIDE R-1,All Students,2012,Percent,0.71724
THOMPSON R-2J,All Students,2012,Percent,0.59502
TRINIDAD 1,All Students,2012,Percent,0.45714
VALLEY RE-1,All Students,2012,Percent,0.55094
VILAS RE-5,All Students,2012,Percent,0.2381
WALSH RE-1,All Students,2012,Percent,0.7381
WELD COUNTY RE-1,All Students,2012,Percent,0.41071
WELD COUNTY S/D RE-8,All Students,2012,Percent,0.42308
WELDON VALLEY RE-20(J),All Students,2012,Percent,0.55285
WEST END RE-2,All Students,2012,Percent,0.54286
WEST GRAND 1-JT,All Students,2012,Percent,0.57934
WEST YUMA COUNTY RJ-1,All Students,2012,Percent,N/A
WESTMINSTER 50,All Students,2012,Percent,0.312
WIDEFIELD 3,All Students,2012,Percent,0.53555
WIGGINS RE-50(J),All Students,2012,Percent,0.56842
WILEY RE-13 JT,All Students,2012,Percent,0.47222
WINDSOR RE-4,All Students,2012,Percent,0.66438
WOODLAND PARK RE-2,All Students,2012,Percent,0.57611
WOODLIN R-104,All Students,2012,Percent,0.61538
WRAY SCHOOL DISTRICT RD-2,All Students,2012,Percent,0.51546
YUMA SCHOOL DISTRICT 1,All Students,2012,Percent,0.55943
PLATTE VALLEY RE-7,Asian,2012,Percent,0
POUDRE R-1,Asian,2012,Percent,0.8364
PRAIRIE RE-11,Asian,2012,Percent,LNE
PRIMERO REORGANIZED 2,Asian,2012,Percent,LNE
PRITCHETT RE-3,Asian,2012,Percent,LNE
PUEBLO CITY 60,Asian,2012,Percent,0.7465
PUEBLO COUNTY RURAL 70,Asian,2012,Percent,0.6216
RANGELY RE-4,Asian,2012,Percent,0
RIDGWAY R-2,Asian,2012,Percent,0
ROARING FORK RE-1,Asian,2012,Percent,0.5313
ROCKY FORD R-2,Asian,2012,Percent,0
SALIDA R-32,Asian,2012,Percent,0
SANFORD 6J,Asian,2012,Percent,LNE
SANGRE DE CRISTO RE-22J,Asian,2012,Percent,LNE
SARGENT RE-33J,Asian,2012,Percent,0
SHERIDAN 2,Asian,2012,Percent,0.7391
SIERRA GRANDE R-30,Asian,2012,Percent,0
SILVERTON 1,Asian,2012,Percent,LNE
SOUTH CONEJOS RE-10,Asian,2012,Percent,LNE
SOUTH ROUTT RE 3,Asian,2012,Percent,0
SPRINGFIELD RE-4,Asian,2012,Percent,LNE
ST VRAIN VALLEY RE 1J,Asian,2012,Percent,0.7962
STEAMBOAT SPRINGS RE-2,Asian,2012,Percent,0.9474
STRASBURG 31J,Asian,2012,Percent,0
STRATTON R-4,Asian,2012,Percent,LNE
