Location,Score,TimeFrame,DataFormat,Data
SIERRA GRANDE R-30,Math,2009,Percent,0.526
SILVERTON 1,Math,2009,Percent,#VALUE!
FOUNTAIN 8,Math,2010,Percent,0.734
FOWLER R-4J,Math,2010,Percent,0.938
FRENCHMAN RE-3,Math,2010,Percent,N/A
GARFIELD 16,Math,2010,Percent,0.638
GARFIELD RE-2,Math,2010,Percent,0.656
GENOA-HUGO C113,Math,2010,Percent,N/A
GILPIN COUNTY RE-1,Math,2010,Percent,0.75
GRANADA RE-1,Math,2010,Percent,0.381
GREELEY 6,Math,2010,Percent,0.645
GUNNISON WATERSHED RE1J,Math,2010,Percent,0.81
HANOVER 28,Math,2010,Percent,0.524
HARRISON 2,Math,2010,Percent,0.676
HAXTUN RE-2J,Math,2010,Percent,0.762
HAYDEN RE-1,Math,2010,Percent,0.88
HINSDALE COUNTY RE 1,Math,2010,Percent,N/A
HI-PLAINS R-23,Math,2010,Percent,N/A
HOEHNE REORGANIZED 3,Math,2010,Percent,0.778
HOLLY RE-3,Math,2010,Percent,0.739
HOLYOKE RE-1J,Math,2010,Percent,0.722
HUERFANO RE-1,Math,2010,Percent,0.769
IDALIA SCHOOL DISTRICT RJ-3,Math,2010,Percent,N/A
IGNACIO 11 JT,Math,2010,Percent,0.65
JEFFERSON COUNTY R-1,Math,2010,Percent,0.742
JOHNSTOWN-MILLIKEN RE-5J,Math,2010,Percent,0.819
JULESBURG RE-1,Math,2010,Percent,N/A
KARVAL RE-23,Math,2010,Percent,N/A
KEENESBURG RE-3(J),Math,2010,Percent,0.805
KIM REORGANIZED 88,Math,2010,Percent,N/A
KIOWA C-2,Math,2010,Percent,0.577
KIT CARSON R-1,Math,2010,Percent,N/A
LA VETA RE-2,Math,2010,Percent,N/A
LAKE COUNTY R-1,Math,2010,Percent,0.882
LAMAR RE-2,Math,2010,Percent,0.672
LAS ANIMAS RE-1,Math,2010,Percent,0.87
LEWIS-PALMER 38,Math,2010,Percent,0.898
LIBERTY SCHOOL DISTRICT J-4,Math,2010,Percent,N/A
LIMON RE-4J,Math,2010,Percent,0.848
LITTLETON 6,Math,2010,Percent,0.837
LONE STAR 101,Math,2010,Percent,N/A
MANCOS RE-6,Math,2010,Percent,0.75
MANITOU SPRINGS 14,Math,2010,Percent,0.738
MANZANOLA 3J,Math,2010,Percent,N/A
MAPLETON 1,Math,2010,Percent,0.515
MC CLAVE RE-2,Math,2010,Percent,0.619
MEEKER RE1,Math,2010,Percent,0.755
MESA COUNTY VALLEY 51,Math,2010,Percent,0.649
MIAMI/YODER 60 JT,Math,2010,Percent,0.654
MOFFAT 2,Math,2010,Percent,N/A
MOFFAT COUNTY RE:NO 1,Math,2010,Percent,0.585
MONTE VISTA C-8,Math,2010,Percent,0.4
MONTEZUMA-CORTEZ RE-1,Math,2010,Percent,0.643
MONTROSE COUNTY RE-1J,Math,2010,Percent,0.692
MOUNTAIN VALLEY RE 1,Math,2010,Percent,N/A
NORTH CONEJOS RE-1J,Math,2010,Percent,0.864
NORTH PARK R-1,Math,2010,Percent,N/A
NORTHGLENN-THORNTON 12,Math,2010,Percent,0.661
NORWOOD R-2J,Math,2010,Percent,0.792
OTIS R-3,Math,2010,Percent,0.588
OURAY R-1,Math,2010,Percent,N/A
PARK (ESTES PARK) R-3,Math,2010,Percent,0.718
PARK COUNTY RE-2,Math,2010,Percent,0.833
PAWNEE RE-12,Math,2010,Percent,N/A
PEYTON 23 JT,Math,2010,Percent,0.74
PLAINVIEW RE-2,Math,2010,Percent,N/A
PLATEAU RE-5,Math,2010,Percent,N/A
PLATEAU VALLEY 50,Math,2010,Percent,0.548
PLATTE CANYON 1,Math,2010,Percent,0.862
PLATTE VALLEY RE-3,Math,2010,Percent,N/A
PLATTE VALLEY RE-7,Math,2010,Percent,0.6
POUDRE R-1,Math,2010,Percent,0.811
PRAIRIE RE-11,Math,2010,Percent,N/A
PRIMERO REORGANIZED 2,Math,2010,Percent,N/A
PRITCHETT RE-3,Math,2010,Percent,N/A
PUEBLO CITY 60,Math,2010,Percent,0.72
PUEBLO COUNTY RURAL 70,Math,2010,Percent,0.834
RANGELY RE-4,Math,2010,Percent,0.575
RIDGWAY R-2,Math,2010,Percent,0.926
ROARING FORK RE-1,Math,2010,Percent,0.684
ROCKY FORD R-2,Math,2010,Percent,0.635
SALIDA R-32,Math,2010,Percent,0.798
SANFORD 6J,Math,2010,Percent,0.871
SANGRE DE CRISTO RE-22J,Math,2010,Percent,0.625
SARGENT RE-33J,Math,2010,Percent,0.811
SHERIDAN 2,Math,2010,Percent,0.539
SIERRA GRANDE R-30,Math,2010,Percent,0.778
SILVERTON 1,Math,2010,Percent,N/A
FOUNTAIN 8,Reading,2008,Percent,0.76
FOWLER R-4J,Reading,2008,Percent,0.829
FRENCHMAN RE-3,Reading,2008,Percent,0.826
GARFIELD 16,Reading,2008,Percent,0.558
GARFIELD RE-2,Reading,2008,Percent,0.615
GENOA-HUGO C113,Reading,2008,Percent,N/A
GILPIN COUNTY RE-1,Reading,2008,Percent,0.773
GRANADA RE-1,Reading,2008,Percent,0.765
GREELEY 6,Reading,2008,Percent,0.645
GUNNISON WATERSHED RE1J,Reading,2008,Percent,0.812
HANOVER 28,Reading,2008,Percent,N/A
HARRISON 2,Reading,2008,Percent,0.594
HAXTUN RE-2J,Reading,2008,Percent,1
HAYDEN RE-1,Reading,2008,Percent,0.964
HINSDALE COUNTY RE 1,Reading,2008,Percent,N/A
HI-PLAINS R-23,Reading,2008,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2008,Percent,0.944
HOLLY RE-3,Reading,2008,Percent,0.682
HOLYOKE RE-1J,Reading,2008,Percent,0.58
HUERFANO RE-1,Reading,2008,Percent,0.879
IDALIA SCHOOL DISTRICT RJ-3,Reading,2008,Percent,N/A
IGNACIO 11 JT,Reading,2008,Percent,0.527
JEFFERSON COUNTY R-1,Reading,2008,Percent,0.772
JOHNSTOWN-MILLIKEN RE-5J,Reading,2008,Percent,0.708
JULESBURG RE-1,Reading,2008,Percent,0.737
KARVAL RE-23,Reading,2008,Percent,N/A
KEENESBURG RE-3(J),Reading,2008,Percent,0.63
KIM REORGANIZED 88,Reading,2008,Percent,N/A
KIOWA C-2,Reading,2008,Percent,0.875
KIT CARSON R-1,Reading,2008,Percent,N/A
LA VETA RE-2,Reading,2008,Percent,N/A
LAKE COUNTY R-1,Reading,2008,Percent,0.652
LAMAR RE-2,Reading,2008,Percent,0.81
LAS ANIMAS RE-1,Reading,2008,Percent,0.795
LEWIS-PALMER 38,Reading,2008,Percent,0.899
LIBERTY SCHOOL DISTRICT J-4,Reading,2008,Percent,N/A
LIMON RE-4J,Reading,2008,Percent,0.739
LITTLETON 6,Reading,2008,Percent,0.807
LONE STAR 101,Reading,2008,Percent,N/A
MANCOS RE-6,Reading,2008,Percent,0.724
MANITOU SPRINGS 14,Reading,2008,Percent,0.837
MANZANOLA 3J,Reading,2008,Percent,N/A
MAPLETON 1,Reading,2008,Percent,0.454
MC CLAVE RE-2,Reading,2008,Percent,0.636
MEEKER RE1,Reading,2008,Percent,0.793
MESA COUNTY VALLEY 51,Reading,2008,Percent,0.647
MIAMI/YODER 60 JT,Reading,2008,Percent,0.643
MOFFAT 2,Reading,2008,Percent,0.667
MOFFAT COUNTY RE:NO 1,Reading,2008,Percent,0.631
MONTE VISTA C-8,Reading,2008,Percent,0.707
MONTEZUMA-CORTEZ RE-1,Reading,2008,Percent,0.555
MONTROSE COUNTY RE-1J,Reading,2008,Percent,0.642
MOUNTAIN VALLEY RE 1,Reading,2008,Percent,N/A
NORTH CONEJOS RE-1J,Reading,2008,Percent,0.854
NORTH PARK R-1,Reading,2008,Percent,0.563
NORTHGLENN-THORNTON 12,Reading,2008,Percent,0.656
NORWOOD R-2J,Reading,2008,Percent,0.889
OTIS R-3,Reading,2008,Percent,N/A
OURAY R-1,Reading,2008,Percent,0.714
PARK (ESTES PARK) R-3,Reading,2008,Percent,0.802
PARK COUNTY RE-2,Reading,2008,Percent,0.705
PAWNEE RE-12,Reading,2008,Percent,N/A
PEYTON 23 JT,Reading,2008,Percent,0.762
PLAINVIEW RE-2,Reading,2008,Percent,N/A
PLATEAU RE-5,Reading,2008,Percent,N/A
PLATEAU VALLEY 50,Reading,2008,Percent,0.692
PLATTE CANYON 1,Reading,2008,Percent,0.857
PLATTE VALLEY RE-3,Reading,2008,Percent,N/A
PLATTE VALLEY RE-7,Reading,2008,Percent,0.616
POUDRE R-1,Reading,2008,Percent,0.809
PRAIRIE RE-11,Reading,2008,Percent,N/A
PRIMERO REORGANIZED 2,Reading,2008,Percent,N/A
PRITCHETT RE-3,Reading,2008,Percent,N/A
PUEBLO CITY 60,Reading,2008,Percent,0.761
PUEBLO COUNTY RURAL 70,Reading,2008,Percent,0.75
RANGELY RE-4,Reading,2008,Percent,0.65
RIDGWAY R-2,Reading,2008,Percent,0.905
ROARING FORK RE-1,Reading,2008,Percent,0.583
ROCKY FORD R-2,Reading,2008,Percent,0.733
SALIDA R-32,Reading,2008,Percent,0.807
SANFORD 6J,Reading,2008,Percent,0.625
SANGRE DE CRISTO RE-22J,Reading,2008,Percent,0.476
SARGENT RE-33J,Reading,2008,Percent,0.917
SHERIDAN 2,Reading,2008,Percent,0.511
SIERRA GRANDE R-30,Reading,2008,Percent,0.625
SILVERTON 1,Reading,2008,Percent,N/A
FOUNTAIN 8,Reading,2009,Percent,0.776
FOWLER R-4J,Reading,2009,Percent,0.824
FRENCHMAN RE-3,Reading,2009,Percent,N/A
GARFIELD 16,Reading,2009,Percent,0.57
GARFIELD RE-2,Reading,2009,Percent,0.676
GENOA-HUGO C113,Reading,2009,Percent,N/A
GILPIN COUNTY RE-1,Reading,2009,Percent,0.879
GRANADA RE-1,Reading,2009,Percent,0.938
GREELEY 6,Reading,2009,Percent,0.626
GUNNISON WATERSHED RE1J,Reading,2009,Percent,0.855
HANOVER 28,Reading,2009,Percent,0.722
HARRISON 2,Reading,2009,Percent,0.691
HAXTUN RE-2J,Reading,2009,Percent,0.895
HAYDEN RE-1,Reading,2009,Percent,0.625
HINSDALE COUNTY RE 1,Reading,2009,Percent,N/A
HI-PLAINS R-23,Reading,2009,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2009,Percent,N/A
HOLLY RE-3,Reading,2009,Percent,0.583
HOLYOKE RE-1J,Reading,2009,Percent,0.756
HUERFANO RE-1,Reading,2009,Percent,0.884
IDALIA SCHOOL DISTRICT RJ-3,Reading,2009,Percent,N/A
IGNACIO 11 JT,Reading,2009,Percent,0.574
JEFFERSON COUNTY R-1,Reading,2009,Percent,0.796
JOHNSTOWN-MILLIKEN RE-5J,Reading,2009,Percent,0.76
JULESBURG RE-1,Reading,2009,Percent,N/A
KARVAL RE-23,Reading,2009,Percent,N/A
KEENESBURG RE-3(J),Reading,2009,Percent,0.771
KIM REORGANIZED 88,Reading,2009,Percent,N/A
KIOWA C-2,Reading,2009,Percent,0.696
KIT CARSON R-1,Reading,2009,Percent,N/A
LA VETA RE-2,Reading,2009,Percent,N/A
LAKE COUNTY R-1,Reading,2009,Percent,0.808
LAMAR RE-2,Reading,2009,Percent,0.733
LAS ANIMAS RE-1,Reading,2009,Percent,0.833
LEWIS-PALMER 38,Reading,2009,Percent,0.892
LIBERTY SCHOOL DISTRICT J-4,Reading,2009,Percent,N/A
LIMON RE-4J,Reading,2009,Percent,0.852
LITTLETON 6,Reading,2009,Percent,0.815
LONE STAR 101,Reading,2009,Percent,N/A
MANCOS RE-6,Reading,2009,Percent,0.645
MANITOU SPRINGS 14,Reading,2009,Percent,0.861
MANZANOLA 3J,Reading,2009,Percent,N/A
MAPLETON 1,Reading,2009,Percent,0.5
MC CLAVE RE-2,Reading,2009,Percent,N/A
MEEKER RE1,Reading,2009,Percent,0.729
MESA COUNTY VALLEY 51,Reading,2009,Percent,0.704
MIAMI/YODER 60 JT,Reading,2009,Percent,0.667
MOFFAT 2,Reading,2009,Percent,N/A
MOFFAT COUNTY RE:NO 1,Reading,2009,Percent,0.605
MONTE VISTA C-8,Reading,2009,Percent,0.714
MONTEZUMA-CORTEZ RE-1,Reading,2009,Percent,0.591
MONTROSE COUNTY RE-1J,Reading,2009,Percent,0.669
MOUNTAIN VALLEY RE 1,Reading,2009,Percent,N/A
NORTH CONEJOS RE-1J,Reading,2009,Percent,0.944
NORTH PARK R-1,Reading,2009,Percent,N/A
NORTHGLENN-THORNTON 12,Reading,2009,Percent,0.684
NORWOOD R-2J,Reading,2009,Percent,0.952
OTIS R-3,Reading,2009,Percent,N/A
OURAY R-1,Reading,2009,Percent,N/A
PARK (ESTES PARK) R-3,Reading,2009,Percent,0.561
PARK COUNTY RE-2,Reading,2009,Percent,0.667
PAWNEE RE-12,Reading,2009,Percent,N/A
PEYTON 23 JT,Reading,2009,Percent,0.915
PLAINVIEW RE-2,Reading,2009,Percent,N/A
PLATEAU RE-5,Reading,2009,Percent,N/A
PLATEAU VALLEY 50,Reading,2009,Percent,0.462
PLATTE CANYON 1,Reading,2009,Percent,0.927
PLATTE VALLEY RE-3,Reading,2009,Percent,N/A
PLATTE VALLEY RE-7,Reading,2009,Percent,0.704
POUDRE R-1,Reading,2009,Percent,0.813
PRAIRIE RE-11,Reading,2009,Percent,N/A
PRIMERO REORGANIZED 2,Reading,2009,Percent,0.75
PRITCHETT RE-3,Reading,2009,Percent,N/A
PUEBLO CITY 60,Reading,2009,Percent,0.777
PUEBLO COUNTY RURAL 70,Reading,2009,Percent,0.768
RANGELY RE-4,Reading,2009,Percent,0.667
RIDGWAY R-2,Reading,2009,Percent,0.864
ROARING FORK RE-1,Reading,2009,Percent,0.721
ROCKY FORD R-2,Reading,2009,Percent,0.8
SALIDA R-32,Reading,2009,Percent,0.722
SANFORD 6J,Reading,2009,Percent,0.792
SANGRE DE CRISTO RE-22J,Reading,2009,Percent,0.737
SARGENT RE-33J,Reading,2009,Percent,0.81
SHERIDAN 2,Reading,2009,Percent,0.644
SIERRA GRANDE R-30,Reading,2009,Percent,0.579
SILVERTON 1,Reading,2009,Percent,N/A
FOUNTAIN 8,Reading,2010,Percent,0.711
FOWLER R-4J,Reading,2010,Percent,0.906
FRENCHMAN RE-3,Reading,2010,Percent,N/A
GARFIELD 16,Reading,2010,Percent,0.618
GARFIELD RE-2,Reading,2010,Percent,0.615
GENOA-HUGO C113,Reading,2010,Percent,N/A
GILPIN COUNTY RE-1,Reading,2010,Percent,0.857
GRANADA RE-1,Reading,2010,Percent,0.7
GREELEY 6,Reading,2010,Percent,0.649
GUNNISON WATERSHED RE1J,Reading,2010,Percent,0.783
HANOVER 28,Reading,2010,Percent,0.6
HARRISON 2,Reading,2010,Percent,0.653
HAXTUN RE-2J,Reading,2010,Percent,0.714
HAYDEN RE-1,Reading,2010,Percent,0.833
HINSDALE COUNTY RE 1,Reading,2010,Percent,N/A
HI-PLAINS R-23,Reading,2010,Percent,N/A
HOEHNE REORGANIZED 3,Reading,2010,Percent,0.882
HOLLY RE-3,Reading,2010,Percent,0.652
HOLYOKE RE-1J,Reading,2010,Percent,0.794
HUERFANO RE-1,Reading,2010,Percent,0.673
IDALIA SCHOOL DISTRICT RJ-3,Reading,2010,Percent,N/A
IGNACIO 11 JT,Reading,2010,Percent,0.466
JEFFERSON COUNTY R-1,Reading,2010,Percent,0.765
JOHNSTOWN-MILLIKEN RE-5J,Reading,2010,Percent,0.751
JULESBURG RE-1,Reading,2010,Percent,N/A
KARVAL RE-23,Reading,2010,Percent,N/A
KEENESBURG RE-3(J),Reading,2010,Percent,0.745
KIM REORGANIZED 88,Reading,2010,Percent,N/A
KIOWA C-2,Reading,2010,Percent,0.5
KIT CARSON R-1,Reading,2010,Percent,N/A
LA VETA RE-2,Reading,2010,Percent,N/A
LAKE COUNTY R-1,Reading,2010,Percent,0.805
LAMAR RE-2,Reading,2010,Percent,0.648
LAS ANIMAS RE-1,Reading,2010,Percent,0.935
LEWIS-PALMER 38,Reading,2010,Percent,0.832
LIBERTY SCHOOL DISTRICT J-4,Reading,2010,Percent,N/A
LIMON RE-4J,Reading,2010,Percent,0.758
LITTLETON 6,Reading,2010,Percent,0.817
LONE STAR 101,Reading,2010,Percent,N/A
MANCOS RE-6,Reading,2010,Percent,0.762
MANITOU SPRINGS 14,Reading,2010,Percent,0.81
MANZANOLA 3J,Reading,2010,Percent,N/A
MAPLETON 1,Reading,2010,Percent,0.447
MC CLAVE RE-2,Reading,2010,Percent,0.476
MEEKER RE1,Reading,2010,Percent,0.717
MESA COUNTY VALLEY 51,Reading,2010,Percent,0.679
MIAMI/YODER 60 JT,Reading,2010,Percent,0.577
MOFFAT 2,Reading,2010,Percent,N/A
MOFFAT COUNTY RE:NO 1,Reading,2010,Percent,0.602
MONTE VISTA C-8,Reading,2010,Percent,0.506
MONTEZUMA-CORTEZ RE-1,Reading,2010,Percent,0.586
MONTROSE COUNTY RE-1J,Reading,2010,Percent,0.597
MOUNTAIN VALLEY RE 1,Reading,2010,Percent,N/A
NORTH CONEJOS RE-1J,Reading,2010,Percent,0.95
NORTH PARK R-1,Reading,2010,Percent,N/A
NORTHGLENN-THORNTON 12,Reading,2010,Percent,0.648
NORWOOD R-2J,Reading,2010,Percent,0.92
OTIS R-3,Reading,2010,Percent,0.588
OURAY R-1,Reading,2010,Percent,N/A
PARK (ESTES PARK) R-3,Reading,2010,Percent,0.614
PARK COUNTY RE-2,Reading,2010,Percent,0.674
PAWNEE RE-12,Reading,2010,Percent,N/A
PEYTON 23 JT,Reading,2010,Percent,0.612
PLAINVIEW RE-2,Reading,2010,Percent,N/A
PLATEAU RE-5,Reading,2010,Percent,N/A
PLATEAU VALLEY 50,Reading,2010,Percent,0.452
PLATTE CANYON 1,Reading,2010,Percent,0.837
PLATTE VALLEY RE-3,Reading,2010,Percent,N/A
PLATTE VALLEY RE-7,Reading,2010,Percent,0.617
POUDRE R-1,Reading,2010,Percent,0.809
PRAIRIE RE-11,Reading,2010,Percent,N/A
PRIMERO REORGANIZED 2,Reading,2010,Percent,N/A
PRITCHETT RE-3,Reading,2010,Percent,N/A
PUEBLO CITY 60,Reading,2010,Percent,0.721
PUEBLO COUNTY RURAL 70,Reading,2010,Percent,0.727
RANGELY RE-4,Reading,2010,Percent,0.525
RIDGWAY R-2,Reading,2010,Percent,0.926
ROARING FORK RE-1,Reading,2010,Percent,0.647
ROCKY FORD R-2,Reading,2010,Percent,0.683
SALIDA R-32,Reading,2010,Percent,0.81
SANFORD 6J,Reading,2010,Percent,0.667
SANGRE DE CRISTO RE-22J,Reading,2010,Percent,0.417
SARGENT RE-33J,Reading,2010,Percent,0.838
SHERIDAN 2,Reading,2010,Percent,0.45
SIERRA GRANDE R-30,Reading,2010,Percent,0.722
SILVERTON 1,Reading,2010,Percent,N/A
FOUNTAIN 8,Writing,2008,Percent,0.383
FOWLER R-4J,Writing,2008,Percent,0.605
FRENCHMAN RE-3,Writing,2008,Percent,0.559
GARFIELD 16,Writing,2008,Percent,0.435
GARFIELD RE-2,Writing,2008,Percent,0.22
GENOA-HUGO C113,Writing,2008,Percent,0.389
GILPIN COUNTY RE-1,Writing,2008,Percent,N/A
GRANADA RE-1,Writing,2008,Percent,0.682
GREELEY 6,Writing,2008,Percent,0.529
GUNNISON WATERSHED RE1J,Writing,2008,Percent,0.423
HANOVER 28,Writing,2008,Percent,0.551
HARRISON 2,Writing,2008,Percent,N/A
HAXTUN RE-2J,Writing,2008,Percent,0.434
HAYDEN RE-1,Writing,2008,Percent,0.563
HINSDALE COUNTY RE 1,Writing,2008,Percent,0.5
HI-PLAINS R-23,Writing,2008,Percent,N/A
HOEHNE REORGANIZED 3,Writing,2008,Percent,N/A
HOLLY RE-3,Writing,2008,Percent,0.778
HOLYOKE RE-1J,Writing,2008,Percent,0.5
HUERFANO RE-1,Writing,2008,Percent,0.5
IDALIA SCHOOL DISTRICT RJ-3,Writing,2008,Percent,0.542
IGNACIO 11 JT,Writing,2008,Percent,N/A
JEFFERSON COUNTY R-1,Writing,2008,Percent,0.389
JOHNSTOWN-MILLIKEN RE-5J,Writing,2008,Percent,0.589
JULESBURG RE-1,Writing,2008,Percent,0.571
KARVAL RE-23,Writing,2008,Percent,0.421
KEENESBURG RE-3(J),Writing,2008,Percent,N/A
KIM REORGANIZED 88,Writing,2008,Percent,0.552
KIOWA C-2,Writing,2008,Percent,N/A
KIT CARSON R-1,Writing,2008,Percent,0.656
LA VETA RE-2,Writing,2008,Percent,N/A
LAKE COUNTY R-1,Writing,2008,Percent,N/A
LAMAR RE-2,Writing,2008,Percent,0.389
LAS ANIMAS RE-1,Writing,2008,Percent,0.64
LEWIS-PALMER 38,Writing,2008,Percent,0.636
LIBERTY SCHOOL DISTRICT J-4,Writing,2008,Percent,0.672
LIMON RE-4J,Writing,2008,Percent,N/A
LITTLETON 6,Writing,2008,Percent,0.609
LONE STAR 101,Writing,2008,Percent,0.612
MANCOS RE-6,Writing,2008,Percent,N/A
MANITOU SPRINGS 14,Writing,2008,Percent,0.393
MANZANOLA 3J,Writing,2008,Percent,0.586
MAPLETON 1,Writing,2008,Percent,N/A
MC CLAVE RE-2,Writing,2008,Percent,0.295
MEEKER RE1,Writing,2008,Percent,0.478
MESA COUNTY VALLEY 51,Writing,2008,Percent,0.644
MIAMI/YODER 60 JT,Writing,2008,Percent,0.387
MOFFAT 2,Writing,2008,Percent,0.464
MOFFAT COUNTY RE:NO 1,Writing,2008,Percent,0.263
MONTE VISTA C-8,Writing,2008,Percent,0.335
MONTEZUMA-CORTEZ RE-1,Writing,2008,Percent,0.459
MONTROSE COUNTY RE-1J,Writing,2008,Percent,0.281
MOUNTAIN VALLEY RE 1,Writing,2008,Percent,0.429
NORTH CONEJOS RE-1J,Writing,2008,Percent,N/A
NORTH PARK R-1,Writing,2008,Percent,0.58
NORTHGLENN-THORNTON 12,Writing,2008,Percent,0.313
NORWOOD R-2J,Writing,2008,Percent,0.833
OTIS R-3,Writing,2008,Percent,N/A
OURAY R-1,Writing,2008,Percent,0.571
PARK (ESTES PARK) R-3,Writing,2008,Percent,0.541
PARK COUNTY RE-2,Writing,2008,Percent,0.512
PAWNEE RE-12,Writing,2008,Percent,N/A
PEYTON 23 JT,Writing,2008,Percent,0.535
PLAINVIEW RE-2,Writing,2008,Percent,N/A
PLATEAU RE-5,Writing,2008,Percent,N/A
PLATEAU VALLEY 50,Writing,2008,Percent,0.346
PLATTE CANYON 1,Writing,2008,Percent,0.78
PLATTE VALLEY RE-3,Writing,2008,Percent,N/A
PLATTE VALLEY RE-7,Writing,2008,Percent,0.432
POUDRE R-1,Writing,2008,Percent,0.62
PRAIRIE RE-11,Writing,2008,Percent,N/A
PRIMERO REORGANIZED 2,Writing,2008,Percent,N/A
PRITCHETT RE-3,Writing,2008,Percent,N/A
PUEBLO CITY 60,Writing,2008,Percent,0.482
PUEBLO COUNTY RURAL 70,Writing,2008,Percent,0.545
RANGELY RE-4,Writing,2008,Percent,0.581
RIDGWAY R-2,Writing,2008,Percent,0.857
ROARING FORK RE-1,Writing,2008,Percent,0.423
ROCKY FORD R-2,Writing,2008,Percent,0.5
SALIDA R-32,Writing,2008,Percent,0.54
SANFORD 6J,Writing,2008,Percent,0.419
SANGRE DE CRISTO RE-22J,Writing,2008,Percent,0.143
SARGENT RE-33J,Writing,2008,Percent,0.5
SHERIDAN 2,Writing,2008,Percent,0.267
SIERRA GRANDE R-30,Writing,2008,Percent,0.75
SILVERTON 1,Writing,2008,Percent,N/A
FOUNTAIN 8,Writing,2009,Percent,0.35
FOWLER R-4J,Writing,2009,Percent,0.577
FRENCHMAN RE-3,Writing,2009,Percent,0.706
GARFIELD 16,Writing,2009,Percent,N/A
GARFIELD RE-2,Writing,2009,Percent,0.21
GENOA-HUGO C113,Writing,2009,Percent,0.405
GILPIN COUNTY RE-1,Writing,2009,Percent,N/A
GRANADA RE-1,Writing,2009,Percent,0.706
GREELEY 6,Writing,2009,Percent,0.529
GUNNISON WATERSHED RE1J,Writing,2009,Percent,0.429
HANOVER 28,Writing,2009,Percent,0.618
HARRISON 2,Writing,2009,Percent,0.5
HAXTUN RE-2J,Writing,2009,Percent,0.538
HAYDEN RE-1,Writing,2009,Percent,0.632
HINSDALE COUNTY RE 1,Writing,2009,Percent,0.438
HI-PLAINS R-23,Writing,2009,Percent,N/A
HOEHNE REORGANIZED 3,Writing,2009,Percent,N/A
HOLLY RE-3,Writing,2009,Percent,0.75
HOLYOKE RE-1J,Writing,2009,Percent,0.375
HUERFANO RE-1,Writing,2009,Percent,0.561
IDALIA SCHOOL DISTRICT RJ-3,Writing,2009,Percent,0.721
IGNACIO 11 JT,Writing,2009,Percent,N/A
JEFFERSON COUNTY R-1,Writing,2009,Percent,0.39
JOHNSTOWN-MILLIKEN RE-5J,Writing,2009,Percent,0.627
JULESBURG RE-1,Writing,2009,Percent,0.584
KARVAL RE-23,Writing,2009,Percent,N/A
KEENESBURG RE-3(J),Writing,2009,Percent,N/A
KIM REORGANIZED 88,Writing,2009,Percent,0.571
KIOWA C-2,Writing,2009,Percent,N/A
KIT CARSON R-1,Writing,2009,Percent,0.304
LA VETA RE-2,Writing,2009,Percent,N/A
LAKE COUNTY R-1,Writing,2009,Percent,N/A
LAMAR RE-2,Writing,2009,Percent,0.649
LAS ANIMAS RE-1,Writing,2009,Percent,0.573
LEWIS-PALMER 38,Writing,2009,Percent,0.563
LIBERTY SCHOOL DISTRICT J-4,Writing,2009,Percent,0.756
LIMON RE-4J,Writing,2009,Percent,N/A
LITTLETON 6,Writing,2009,Percent,0.704
LONE STAR 101,Writing,2009,Percent,0.679
MANCOS RE-6,Writing,2009,Percent,N/A
MANITOU SPRINGS 14,Writing,2009,Percent,0.452
MANZANOLA 3J,Writing,2009,Percent,0.692
MAPLETON 1,Writing,2009,Percent,N/A
MC CLAVE RE-2,Writing,2009,Percent,0.338
MEEKER RE1,Writing,2009,Percent,N/A
MESA COUNTY VALLEY 51,Writing,2009,Percent,0.517
MIAMI/YODER 60 JT,Writing,2009,Percent,0.474
MOFFAT 2,Writing,2009,Percent,0.407
MOFFAT COUNTY RE:NO 1,Writing,2009,Percent,N/A
MONTE VISTA C-8,Writing,2009,Percent,0.319
MONTEZUMA-CORTEZ RE-1,Writing,2009,Percent,0.381
MONTROSE COUNTY RE-1J,Writing,2009,Percent,0.269
MOUNTAIN VALLEY RE 1,Writing,2009,Percent,0.45
NORTH CONEJOS RE-1J,Writing,2009,Percent,N/A
NORTH PARK R-1,Writing,2009,Percent,0.789
NORTHGLENN-THORNTON 12,Writing,2009,Percent,N/A
NORWOOD R-2J,Writing,2009,Percent,0.762
OTIS R-3,Writing,2009,Percent,N/A
OURAY R-1,Writing,2009,Percent,N/A
PARK (ESTES PARK) R-3,Writing,2009,Percent,0.444
PARK COUNTY RE-2,Writing,2009,Percent,0.59
PAWNEE RE-12,Writing,2009,Percent,N/A
PEYTON 23 JT,Writing,2009,Percent,0.583
PLAINVIEW RE-2,Writing,2009,Percent,N/A
PLATEAU RE-5,Writing,2009,Percent,N/A
PLATEAU VALLEY 50,Writing,2009,Percent,0.308
PLATTE CANYON 1,Writing,2009,Percent,0.707
PLATTE VALLEY RE-3,Writing,2009,Percent,N/A
PLATTE VALLEY RE-7,Writing,2009,Percent,0.458
POUDRE R-1,Writing,2009,Percent,0.652
PRAIRIE RE-11,Writing,2009,Percent,N/A
PRIMERO REORGANIZED 2,Writing,2009,Percent,0.625
PRITCHETT RE-3,Writing,2009,Percent,N/A
PUEBLO CITY 60,Writing,2009,Percent,0.545
PUEBLO COUNTY RURAL 70,Writing,2009,Percent,0.531
RANGELY RE-4,Writing,2009,Percent,0.618
RIDGWAY R-2,Writing,2009,Percent,0.727
